Employee ID,Employee Name,Department/Team,Designation/Role,Current Employment Status,Total Work Duration (years),Leave Date,Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating,Skill_Performance,Leave Month,Leave Approval Rate,Leave Impact Score,Team Workload Ratio
881575,Nicole Harper,4,5,1,3.5,2024-09-21,0,1,5,0,60,12.0,48.0,85.6,13,7,10.0,9.4,4.5,2,6,1,2.0,42.300000000000004,8,16.666666666666664,185.0,0.5384615384615384
147796,Renee Lewis,0,6,0,6.0,2024-04-27,4,0,8,1,26,21.0,5.0,75.8,11,4,6.0,8.4,3.7,0,14,0,3.4,31.080000000000002,2,0.0,-120.0,0.36363636363636365
904507,Mrs. Emily Bell MD,3,4,0,5.9,2024-08-17,1,1,5,1,24,6.0,18.0,79.7,49,48,23.0,7.4,1.7,0,17,1,4.8,12.58,3,16.666666666666664,65.0,0.9795918367346939
196894,Jesse Glass,3,5,0,12.4,2024-05-23,4,1,10,1,50,23.0,27.0,75.6,28,1,26.0,8.0,2.7,2,23,1,4.2,21.6,10,9.090909090909092,50.0,0.03571428571428571
18872,Natalie Miller,1,0,0,7.0,2024-11-20,4,1,9,1,90,21.0,69.0,98.8,46,10,22.0,2.0,2.8,2,3,0,2.1,5.6,2,10.0,441.0,0.21739130434782608
926557,Joseph Diaz,4,4,2,6.0,2024-05-26,3,2,5,0,59,46.0,13.0,65.1,8,3,3.0,5.2,4.1,0,14,2,3.5,21.32,9,33.33333333333333,-160.0,0.375
788013,Stephen Murray,6,4,0,4.2,2024-11-30,4,0,6,1,89,27.0,62.0,76.1,19,14,1.0,1.6,4.3,2,14,1,2.7,6.88,11,0.0,216.0,0.7368421052631579
369837,Edward Wall,2,5,0,12.4,2024-06-18,4,2,2,1,70,49.0,21.0,79.2,9,9,3.0,5.5,3.7,1,11,1,1.6,20.35,10,66.66666666666666,-54.0,1.0
997362,Scott Stout,6,4,0,8.8,2024-04-26,1,0,5,0,60,58.0,2.0,72.4,39,37,12.0,9.4,3.3,0,6,2,1.4,31.02,4,0.0,-275.0,0.9487179487179487
363311,Allison Marquez,0,5,0,9.8,2024-11-12,3,0,7,0,79,0.0,79.0,66.1,37,24,4.0,9.4,1.1,2,26,0,1.8,10.340000000000002,5,0.0,560.0,0.6486486486486487
692464,Mary Garcia,5,6,1,0.8,2024-09-13,4,0,6,0,65,0.0,65.0,87.4,18,14,15.0,3.4,4.0,0,9,2,3.8,13.6,2,0.0,396.0,0.7777777777777778
304695,Jessica Curry,0,5,0,10.6,2024-05-24,4,0,9,1,21,13.0,8.0,88.7,44,8,34.0,1.4,1.7,1,18,2,3.3,2.38,7,0.0,-36.0,0.18181818181818182
397880,Joshua Wolfe,0,2,0,12.4,2024-07-07,2,0,2,0,33,30.0,3.0,64.5,30,6,9.0,6.7,3.9,0,29,2,5.0,26.13,9,0.0,-52.0,0.2
417333,Deborah Oliver,3,2,0,5.8,2024-03-11,0,1,9,0,66,31.0,35.0,90.4,45,9,6.0,8.0,2.1,0,29,1,3.9,16.8,5,10.0,45.0,0.2
953691,Brianna Ramirez,6,4,1,4.0,2024-05-24,2,1,2,0,35,21.0,14.0,64.9,11,9,2.0,4.8,5.0,0,0,2,4.2,24.0,12,33.33333333333333,-12.0,0.8181818181818182
864438,Thomas Perez,6,5,0,14.0,2024-03-31,3,2,9,0,56,41.0,15.0,92.1,30,4,21.0,7.0,1.3,1,30,1,2.9,9.1,2,20.0,-225.0,0.13333333333333333
159853,Meghan Adams,2,6,1,11.9,2024-12-31,2,1,6,1,27,4.0,23.0,90.5,31,8,5.0,2.6,4.6,1,26,1,1.5,11.959999999999999,4,14.285714285714285,120.0,0.25806451612903225
76867,Jeremy Williams,4,4,0,11.6,2024-07-24,2,0,1,1,48,25.0,23.0,81.9,36,34,11.0,4.6,2.3,1,5,0,2.7,10.579999999999998,7,0.0,-1.0,0.9444444444444444
979202,Caroline Mckinney,2,3,0,15.1,2024-11-23,3,1,1,1,100,10.0,90.0,94.7,40,39,0.0,1.1,1.4,2,1,0,1.4,1.54,1,50.0,81.0,0.975
419444,Meredith Hernandez,3,3,0,13.5,2024-06-08,1,2,10,0,99,55.0,44.0,61.8,15,4,13.0,1.9,2.8,0,22,1,2.0,5.319999999999999,9,18.181818181818183,-100.0,0.26666666666666666
909339,Todd Moore,5,0,0,13.8,2024-05-29,0,1,5,0,17,13.0,4.0,54.6,6,4,4.0,2.7,2.9,0,12,2,1.7,7.83,5,16.666666666666664,-40.0,0.6666666666666666
235111,Carolyn Mccullough,1,5,1,3.7,2024-02-25,4,0,6,0,30,10.0,20.0,69.1,26,17,5.0,8.1,2.6,1,23,1,3.7,21.06,9,0.0,66.0,0.6538461538461539
57035,Jill Rogers,2,7,0,7.8,2024-04-09,1,2,0,0,77,7.0,70.0,59.5,31,23,9.0,5.3,1.8,2,25,0,1.1,9.54,5,200.0,0.0,0.7419354838709677
218483,Karen Henry,0,4,0,2.9,2024-10-20,2,0,4,0,20,12.0,8.0,61.7,9,1,5.0,7.7,2.3,0,3,0,4.9,17.709999999999997,3,0.0,-12.0,0.1111111111111111
917706,Justin Stone,5,2,1,3.1,2024-02-17,1,2,3,1,95,56.0,39.0,55.8,21,11,1.0,7.6,1.8,2,4,0,4.7,13.68,10,50.0,-48.0,0.5238095238095238
62278,Dr. Jeffrey Pierce,1,3,0,5.1,2024-12-27,1,2,1,0,90,79.0,11.0,89.1,14,11,5.0,5.5,4.3,0,11,0,3.0,23.65,1,100.0,-67.0,0.7857142857142857
116106,Ralph Rodriguez,0,3,1,2.9,2024-08-18,3,2,8,1,91,63.0,28.0,62.9,13,11,10.0,6.7,4.9,0,18,1,4.4,32.830000000000005,5,22.22222222222222,-272.0,0.8461538461538461
177077,Nicole Pena,6,7,0,5.0,2024-06-27,2,0,7,0,46,40.0,6.0,97.6,24,19,23.0,7.6,2.4,1,11,1,1.5,18.24,2,0.0,-231.0,0.7916666666666666
753421,Jay Rivera,1,7,0,5.8,2024-02-21,3,2,9,0,50,17.0,33.0,69.6,18,8,8.0,9.7,1.1,0,26,1,4.1,10.67,5,20.0,153.0,0.4444444444444444
88994,Mrs. Kathleen Guerrero,5,3,1,1.9,2024-08-11,1,1,7,1,40,31.0,9.0,71.7,41,7,25.0,5.5,3.4,2,28,0,3.6,18.7,1,12.5,-147.0,0.17073170731707318
582922,Emily Nunez,1,3,0,11.5,2024-04-16,1,1,10,1,90,78.0,12.0,84.7,47,32,6.0,1.7,2.4,0,12,1,4.6,4.08,8,9.090909090909092,-627.7241811671965,0.6808510638297872
571728,James Hicks,6,2,0,10.5,2024-01-29,2,1,8,1,55,29.0,26.0,83.8,18,3,12.0,6.1,5.0,0,23,1,1.7,30.5,8,11.11111111111111,-16.0,0.16666666666666666
683652,Cindy Wolfe,4,0,2,1.0,2024-05-20,1,1,9,1,70,67.0,3.0,98.9,5,1,5.0,6.4,2.5,1,3,0,4.6,16.0,9,10.0,-567.0,0.2
852485,Elizabeth Harrington,4,1,0,12.9,2024-09-11,4,0,8,0,69,15.0,54.0,74.6,30,14,24.0,8.7,2.0,1,6,1,4.8,17.4,4,0.0,320.0,0.4666666666666667
109314,Shawn Henderson,2,7,0,12.4,2024-12-22,0,0,1,1,33,32.0,1.0,56.9,14,4,4.0,2.1,1.8,1,7,1,1.8,3.7800000000000002,10,0.0,-30.0,0.2857142857142857
700872,Michael James,5,2,0,3.3,2024-12-24,3,0,4,1,55,18.0,37.0,89.2,6,6,2.0,3.5,4.4,1,16,1,5.0,15.400000000000002,10,0.0,80.0,1.0
711040,Nicholas Roth,5,2,0,12.0,2024-03-08,4,1,1,0,63,62.0,1.0,50.8,6,2,5.0,6.4,1.5,2,30,2,3.9,9.600000000000001,2,50.0,-60.0,0.3333333333333333
473930,Mrs. Amanda Phillips DDS,4,1,0,8.5,2024-09-01,1,0,5,1,94,18.0,76.0,69.8,39,13,30.0,6.0,4.1,0,24,1,4.4,24.599999999999998,8,0.0,295.0,0.3333333333333333
837617,Bryan Sanford,4,2,0,3.2,2024-01-22,0,2,10,0,14,4.0,10.0,68.4,50,34,14.0,6.1,3.2,0,2,2,1.9,19.52,12,18.181818181818183,70.0,0.68
997078,Michael Mendoza,4,4,1,2.1,2024-09-21,4,2,2,1,88,47.0,41.0,79.2,7,1,1.0,7.8,2.0,0,9,2,2.0,15.6,4,66.66666666666666,-10.0,0.14285714285714285
92165,Claudia Ayers,6,5,1,9.6,2024-02-15,2,0,8,1,16,13.0,3.0,74.7,13,9,11.0,9.2,1.0,0,16,1,4.2,9.2,3,0.0,-72.0,0.6923076923076923
16559,Stanley Smith,1,3,0,3.0,2024-04-04,0,1,8,1,41,29.0,12.0,55.5,46,42,14.0,9.2,3.8,1,13,2,4.6,34.959999999999994,2,11.11111111111111,-128.0,0.9130434782608695
132940,Megan Shaw,4,2,0,10.3,2024-10-04,0,2,9,1,68,35.0,33.0,95.3,45,4,32.0,4.0,3.8,1,14,2,1.5,15.2,10,20.0,-9.0,0.08888888888888889
327528,Brenda Lopez,4,5,0,6.2,2024-10-06,3,0,10,0,70,70.0,0.0,88.8,14,7,2.0,3.8,3.3,0,3,0,3.6,12.54,12,0.0,-627.7241811671965,0.5
476231,Vanessa Molina,2,2,0,10.7,2024-10-15,2,1,0,1,64,23.0,41.0,94.7,21,12,7.0,9.7,3.6,2,2,2,4.5,34.92,6,100.0,0.0,0.5714285714285714
394619,Thomas Martinez,3,3,0,7.6,2024-01-06,3,0,9,0,77,38.0,39.0,74.2,36,4,22.0,7.6,2.8,2,26,1,4.5,21.279999999999998,8,0.0,18.0,0.1111111111111111
288387,Eric Rollins,1,0,0,12.9,2024-11-19,2,0,0,0,61,16.0,45.0,73.0,27,11,13.0,2.4,4.3,0,4,0,3.9,10.319999999999999,4,0.0,0.0,0.4074074074074074
387853,Travis Brady,0,0,0,5.9,2024-05-14,3,2,3,1,34,32.0,2.0,95.7,40,37,39.0,3.3,2.7,2,27,1,4.6,8.91,4,50.0,-87.0,0.925
452343,Sarah Gross,4,3,1,2.6,2024-08-11,0,1,2,0,54,2.0,52.0,63.2,14,2,5.0,6.2,3.3,0,22,2,3.7,20.46,1,33.33333333333333,102.0,0.14285714285714285
749151,Katherine Richards,4,6,1,8.7,2024-05-02,3,0,4,0,24,21.0,3.0,62.8,21,13,4.0,5.8,4.2,0,15,0,1.7,24.36,6,0.0,-68.0,0.6190476190476191
729918,Joseph Dean,1,7,0,6.2,2024-07-28,4,0,4,1,42,11.0,31.0,99.5,13,9,1.0,6.6,4.3,2,18,1,3.7,28.38,12,0.0,84.0,0.6923076923076923
215144,Larry Gutierrez,2,4,0,3.7,2024-04-26,0,0,6,1,21,15.0,6.0,94.0,31,8,19.0,7.4,1.0,1,0,0,1.5,7.4,5,0.0,-48.0,0.25806451612903225
886160,Ryan Lopez,3,3,0,13.7,2024-02-09,0,2,3,0,90,5.0,85.0,67.8,15,15,7.0,2.4,3.9,0,0,1,2.7,9.36,5,50.0,243.0,1.0
98381,Jason Thomas,6,2,1,4.7,2024-08-25,0,1,0,0,74,15.0,59.0,77.0,8,2,7.0,9.1,1.5,2,17,0,1.5,13.649999999999999,4,100.0,0.0,0.25
661771,Tammie Hinton,3,6,1,5.9,2024-02-18,2,1,1,0,26,10.0,16.0,87.5,7,5,1.0,1.9,2.4,0,1,2,2.7,4.56,4,50.0,7.0,0.7142857142857143
557585,Austin Johns,6,7,1,8.5,2024-12-19,2,2,3,1,45,1.0,44.0,91.6,47,21,16.0,6.0,3.3,1,5,1,4.3,19.799999999999997,4,50.0,132.0,0.44680851063829785
453144,Matthew James,5,6,0,10.6,2024-02-01,2,2,8,0,89,85.0,4.0,89.7,20,13,13.0,9.0,4.8,1,17,2,1.4,43.199999999999996,7,22.22222222222222,-627.7241811671965,0.65
214382,Stacy Bartlett,2,3,0,14.7,2024-12-17,2,1,3,1,74,42.0,32.0,59.2,24,24,6.0,5.6,1.5,2,11,1,4.4,8.399999999999999,6,25.0,-27.0,1.0
48584,Wanda Mitchell,6,0,0,8.2,2024-11-03,0,2,8,1,43,15.0,28.0,60.4,47,27,21.0,6.0,3.9,0,2,0,1.9,23.4,11,22.22222222222222,112.0,0.574468085106383
168986,Brian Carey,4,5,1,0.5,2024-09-16,3,0,5,0,87,36.0,51.0,50.6,23,20,18.0,6.2,2.1,1,12,1,4.5,13.020000000000001,6,0.0,80.0,0.8695652173913043
316400,Steven Mcclure,4,6,0,5.0,2024-02-03,0,2,10,0,22,17.0,5.0,73.5,50,8,39.0,7.6,1.1,2,13,0,3.0,8.36,2,18.181818181818183,-110.0,0.16
842352,Kurt Martinez,1,2,0,3.4,2024-11-18,0,2,0,1,13,8.0,5.0,56.3,26,9,25.0,8.2,4.6,2,18,0,4.0,37.71999999999999,9,200.0,-0.0,0.34615384615384615
655471,Joshua Williams,1,1,0,11.4,2024-12-02,1,1,3,1,75,0.0,75.0,67.7,35,6,17.0,9.5,2.9,1,17,1,1.7,27.55,10,25.0,228.0,0.17142857142857143
323112,Mary Hines,4,6,0,14.6,2024-12-07,2,1,0,1,30,8.0,22.0,83.2,24,11,1.0,7.4,3.1,1,21,1,2.6,22.94,7,100.0,0.0,0.4583333333333333
930687,Paul Anderson,5,0,0,8.8,2024-08-17,0,2,6,1,22,18.0,4.0,76.7,21,8,13.0,2.1,2.0,1,26,0,4.2,4.2,5,28.57142857142857,-78.0,0.38095238095238093
137593,Kathy Duffy,1,5,0,10.0,2024-05-24,0,1,2,0,26,2.0,24.0,91.5,49,28,17.0,3.7,3.6,0,1,2,4.6,13.32,3,33.33333333333333,46.0,0.5714285714285714
44783,Anthony Phillips,3,7,0,12.0,2024-11-28,1,2,9,1,48,18.0,30.0,65.2,29,23,26.0,6.8,2.1,1,5,2,1.4,14.28,2,20.0,117.0,0.7931034482758621
732190,Melissa Baker,6,4,0,4.4,2024-12-19,4,1,2,1,41,12.0,29.0,91.5,33,17,19.0,2.1,4.8,1,23,2,1.1,10.08,9,33.33333333333333,36.0,0.5151515151515151
332160,Jacob Daniels,2,2,0,5.0,2024-10-27,4,2,0,1,27,1.0,26.0,99.1,7,3,5.0,6.3,2.1,0,25,2,2.7,13.23,2,200.0,0.0,0.42857142857142855
541658,Shane James,0,6,2,3.1,2024-09-17,1,2,4,1,47,34.0,13.0,66.1,12,9,8.0,6.2,2.1,0,7,2,4.1,13.020000000000001,3,40.0,-80.0,0.75
832576,Charles Ingram,3,6,0,14.1,2024-03-29,1,2,5,1,89,13.0,76.0,62.7,41,5,25.0,6.6,2.2,2,8,0,4.7,14.52,12,33.33333333333333,320.0,0.12195121951219512
132682,Emily Brown,4,2,0,3.1,2024-08-30,1,0,6,1,55,45.0,10.0,93.0,36,22,23.0,3.7,2.7,0,22,0,4.1,9.990000000000002,12,0.0,-204.0,0.6111111111111112
851181,Nancy Bell,2,5,0,5.6,2024-03-09,4,1,0,1,20,11.0,9.0,92.8,34,24,25.0,7.0,3.3,1,19,2,1.5,23.099999999999998,7,100.0,-0.0,0.7058823529411765
53119,Olivia Peterson,6,6,0,4.0,2024-06-28,0,2,4,1,82,42.0,40.0,100.0,40,9,21.0,7.3,4.2,0,20,2,1.2,30.66,2,40.0,-4.0,0.225
565907,Cody Smith,4,7,0,12.8,2024-02-08,1,1,4,1,33,23.0,10.0,51.2,45,45,5.0,1.9,1.9,2,3,2,1.3,3.61,5,20.0,-48.0,1.0
337663,Jerry Lewis,6,1,0,13.4,2024-06-10,2,2,10,0,23,12.0,11.0,50.8,50,36,20.0,8.0,4.7,1,9,0,3.9,37.6,9,18.181818181818183,0.0,0.72
930146,Pamela Short,6,4,0,10.8,2024-02-05,2,0,8,1,24,24.0,0.0,69.4,44,15,20.0,9.7,4.4,0,3,0,2.2,42.68,4,0.0,-184.0,0.3409090909090909
768885,Joy Meadows,0,4,0,11.6,2024-01-27,1,0,4,1,14,3.0,11.0,64.2,16,7,3.0,3.8,3.8,2,20,2,2.7,14.44,7,0.0,36.0,0.4375
187267,Mr. Alfred Atkinson,4,2,2,4.7,2024-02-22,2,2,4,0,82,59.0,23.0,82.6,26,23,14.0,7.7,2.3,1,16,1,2.4,17.709999999999997,1,40.0,-140.0,0.8846153846153846
171448,Michelle Parsons,5,6,0,4.5,2024-05-07,2,0,4,0,64,21.0,43.0,67.7,34,13,18.0,2.0,4.9,2,22,0,2.8,9.8,8,0.0,92.0,0.38235294117647056
496515,Haley Alvarez,6,2,0,14.0,2024-09-01,1,2,1,0,59,30.0,29.0,93.7,23,20,20.0,2.2,1.1,1,12,2,2.3,2.4200000000000004,2,100.0,0.0,0.8695652173913043
595118,Jessica Gray,3,7,0,10.8,2024-04-18,2,0,3,0,66,64.0,2.0,61.8,30,8,11.0,6.4,4.7,0,6,2,4.8,30.080000000000002,5,0.0,-183.0,0.26666666666666666
232760,Jordan Stephens,0,6,1,4.6,2024-05-28,1,2,10,1,52,34.0,18.0,98.9,38,14,6.0,5.4,4.3,1,2,2,1.1,23.22,2,18.181818181818183,-150.0,0.3684210526315789
434966,Angela Jones,2,2,0,3.1,2024-09-24,2,1,5,0,31,27.0,4.0,97.3,46,27,21.0,7.7,2.9,0,6,0,3.2,22.33,1,16.666666666666664,-110.0,0.5869565217391305
889319,Brad Perry,4,3,2,6.9,2024-08-30,3,2,0,1,97,43.0,54.0,80.7,29,4,23.0,4.8,2.4,2,22,0,1.5,11.52,12,200.0,0.0,0.13793103448275862
484983,Stephanie Pearson,0,2,0,8.3,2024-12-07,0,1,10,1,83,55.0,28.0,74.8,11,8,3.0,9.0,2.1,0,18,1,3.3,18.900000000000002,11,9.090909090909092,-260.0,0.7272727272727273
268016,Thomas Solomon,4,0,0,14.2,2024-06-29,2,0,10,0,28,26.0,2.0,74.4,24,21,6.0,1.8,4.2,1,24,1,2.5,7.5600000000000005,12,0.0,-230.0,0.875
559518,Kyle Collins,0,5,1,2.8,2024-05-18,3,2,7,0,86,84.0,2.0,94.0,12,4,10.0,1.5,4.9,1,25,0,3.0,7.3500000000000005,10,25.0,-567.0,0.3333333333333333
383433,Angela Boone,0,0,2,1.7,2024-10-26,2,0,4,0,51,37.0,14.0,93.6,33,28,8.0,8.5,4.9,1,12,1,4.6,41.650000000000006,9,0.0,-88.0,0.8484848484848485
297348,Tina Lee,3,5,0,11.0,2024-09-13,1,0,10,0,64,46.0,18.0,98.4,50,17,37.0,9.1,2.2,0,13,1,2.1,20.02,2,0.0,-270.0,0.34
326520,Catherine Evans MD,0,4,1,5.3,2024-11-06,3,1,3,1,59,30.0,29.0,90.0,23,21,20.0,1.9,4.1,0,8,2,3.1,7.789999999999999,1,25.0,0.0,0.9130434782608695
106335,John Guzman,0,6,0,3.1,2024-09-03,3,2,4,0,39,8.0,31.0,80.9,16,7,16.0,1.4,2.9,1,24,0,1.6,4.06,1,40.0,96.0,0.4375
968606,Amanda Clark,5,2,0,12.2,2024-08-17,1,1,10,1,64,0.0,64.0,72.9,46,10,44.0,4.9,1.9,1,24,1,4.3,9.31,12,9.090909090909092,637.1883196331303,0.21739130434782608
294736,Charles Hubbard,0,6,0,9.6,2024-09-22,1,2,4,1,23,3.0,20.0,70.6,22,10,16.0,3.5,2.1,2,26,0,2.8,7.3500000000000005,8,40.0,72.0,0.45454545454545453
296801,Amber Blevins,3,0,0,7.0,2024-01-06,2,0,7,1,69,8.0,61.0,66.4,10,3,3.0,2.2,1.7,0,20,0,2.6,3.74,2,0.0,378.0,0.3
717354,Mary West,5,5,0,8.7,2024-12-28,4,2,1,1,78,29.0,49.0,88.9,23,15,1.0,6.7,4.4,0,18,0,1.2,29.480000000000004,6,100.0,21.0,0.6521739130434783
813057,John Gillespie,6,0,0,2.7,2024-11-02,4,0,6,1,58,34.0,24.0,56.1,11,10,0.0,6.9,3.7,0,21,2,4.2,25.53,6,0.0,-54.0,0.9090909090909091
421340,Vickie Harris,0,3,0,9.4,2024-07-09,3,0,9,1,39,16.0,23.0,77.5,39,6,26.0,9.2,4.3,0,8,2,3.5,39.559999999999995,10,0.0,72.0,0.15384615384615385
126233,Sherry Swanson,5,7,0,13.5,2024-02-27,4,2,10,0,40,19.0,21.0,52.8,34,31,29.0,8.5,3.2,1,0,2,3.2,27.200000000000003,8,18.181818181818183,30.0,0.9117647058823529
644663,Joanne Walter,3,2,1,0.9,2024-07-26,4,2,9,1,27,14.0,13.0,54.7,24,12,6.0,8.4,3.8,0,22,1,2.8,31.919999999999998,10,20.0,0.0,0.5
860652,Joshua Santana,5,4,0,5.8,2024-08-07,0,2,1,0,61,59.0,2.0,65.7,32,5,16.0,1.0,2.4,1,5,2,3.0,2.4,4,100.0,-56.0,0.15625
502365,Dawn Sims,1,0,0,6.4,2024-07-05,1,1,7,1,52,48.0,4.0,95.0,44,9,41.0,1.4,3.3,1,16,1,2.1,4.619999999999999,9,12.5,-301.0,0.20454545454545456
649786,Anthony Elliott,4,0,1,1.6,2024-01-15,1,2,7,0,19,5.0,14.0,79.6,50,13,7.0,4.4,2.6,0,6,2,3.6,11.440000000000001,12,25.0,70.0,0.26
287475,Robert Brown,0,4,0,15.1,2024-07-21,2,2,0,1,76,14.0,62.0,78.9,33,28,17.0,5.5,1.5,2,21,2,4.1,8.25,1,200.0,0.0,0.8484848484848485
941765,Cynthia Burke,0,7,0,11.7,2024-02-03,2,2,9,0,39,29.0,10.0,65.0,12,9,8.0,9.2,2.0,2,2,1,3.8,18.4,6,20.0,-162.0,0.75
703426,Erica Roberts,4,7,0,7.6,2024-04-15,4,0,5,0,89,25.0,64.0,68.1,17,17,10.0,6.2,2.2,0,4,2,4.2,13.640000000000002,7,0.0,200.0,1.0
62915,Christopher Weaver,2,4,0,15.1,2024-01-15,1,2,4,0,85,19.0,66.0,57.6,33,26,31.0,9.0,3.6,2,21,2,4.3,32.4,1,40.0,192.0,0.7878787878787878
253734,Deborah Branch,0,0,1,3.3,2024-06-25,0,2,5,0,18,0.0,18.0,58.8,11,2,0.0,3.9,2.7,1,0,2,1.8,10.530000000000001,9,33.33333333333333,95.0,0.18181818181818182
806756,Elizabeth Franklin,1,4,1,1.8,2024-01-26,1,0,6,1,11,7.0,4.0,91.3,5,5,5.0,7.7,3.5,2,0,2,3.2,26.95,1,0.0,-12.0,1.0
607872,Jessica Hayden,0,1,0,7.6,2024-06-20,1,2,4,1,85,57.0,28.0,68.0,7,3,7.0,2.7,3.0,2,14,1,1.1,8.100000000000001,7,40.0,-112.0,0.42857142857142855
372741,Daniel Bell,6,3,0,3.0,2024-09-27,2,1,2,1,17,16.0,1.0,92.2,39,6,10.0,1.5,2.9,0,1,2,3.6,4.35,2,33.33333333333333,-28.0,0.15384615384615385
264695,Benjamin Collins,2,3,1,5.9,2024-07-29,4,1,8,0,88,27.0,61.0,62.4,37,12,7.0,4.5,4.7,0,20,1,1.7,21.150000000000002,2,11.11111111111111,280.0,0.32432432432432434
434155,Kyle Hawkins,2,3,0,11.5,2024-09-17,2,0,1,0,84,67.0,17.0,72.4,42,19,1.0,6.7,2.4,0,9,0,1.9,16.08,9,0.0,-49.0,0.4523809523809524
433434,John Fowler,3,3,1,7.1,2024-01-26,1,2,7,0,52,37.0,15.0,60.4,25,15,19.0,7.3,3.0,0,12,0,1.1,21.9,4,25.0,-147.0,0.6
467488,Rhonda Moore,1,4,0,3.7,2024-09-16,4,1,6,1,24,11.0,13.0,79.3,30,22,15.0,2.6,1.5,2,0,0,4.3,3.9000000000000004,6,14.285714285714285,18.0,0.7333333333333333
779469,Jennifer Clements,3,4,0,2.6,2024-07-07,3,0,5,1,90,62.0,28.0,79.1,23,1,1.0,7.1,4.6,2,28,1,2.4,32.66,7,0.0,-165.0,0.043478260869565216
310929,Stephanie Alexander,0,3,0,3.0,2024-11-16,3,0,7,1,91,6.0,85.0,85.4,42,15,34.0,6.7,1.9,2,14,2,2.5,12.73,2,0.0,560.0,0.35714285714285715
108394,Meredith Murray,3,0,0,4.4,2024-03-04,3,0,5,0,60,29.0,31.0,74.7,29,18,24.0,3.9,3.8,1,13,2,1.7,14.819999999999999,9,0.0,15.0,0.6206896551724138
170494,Courtney Erickson,0,1,0,3.6,2024-11-21,2,0,2,0,51,50.0,1.0,99.5,5,4,5.0,1.5,1.5,1,10,2,1.0,2.25,7,0.0,-96.0,0.8
302067,Michael Jones,5,0,0,13.3,2024-06-06,0,2,6,0,92,11.0,81.0,61.7,30,29,14.0,4.7,2.6,0,13,1,4.9,12.22,11,28.57142857142857,426.0,0.9666666666666667
14900,David Valdez,5,7,0,7.7,2024-07-27,0,2,1,0,81,0.0,81.0,77.0,25,20,4.0,3.9,2.3,1,29,2,2.7,8.969999999999999,6,100.0,82.0,0.8
589815,Joel Knight,3,0,0,11.8,2024-06-01,0,2,3,0,91,30.0,61.0,81.7,15,9,5.0,4.1,2.8,0,17,0,4.4,11.479999999999999,5,50.0,96.0,0.6
42502,Gerald Hicks,4,5,0,4.5,2024-11-19,2,0,6,0,89,42.0,47.0,80.4,37,19,34.0,2.4,2.7,1,15,2,4.5,6.48,8,0.0,36.0,0.5135135135135135
504879,John Rocha,2,5,0,3.2,2024-06-12,4,1,6,0,12,1.0,11.0,99.7,27,15,17.0,4.5,4.8,2,22,2,2.7,21.599999999999998,12,14.285714285714285,66.0,0.5555555555555556
666075,Mrs. Denise Singh,0,4,1,4.4,2024-02-20,3,1,7,0,14,2.0,12.0,83.4,43,9,43.0,6.5,2.5,0,14,0,4.5,16.25,12,12.5,77.0,0.20930232558139536
305624,Michelle Harris,6,1,2,5.2,2024-03-08,3,0,2,1,99,49.0,50.0,79.8,50,2,47.0,3.1,1.2,1,7,1,3.8,3.7199999999999998,6,0.0,4.0,0.04
229495,Mary Keith,6,1,0,4.9,2024-08-22,0,0,9,1,25,16.0,9.0,95.5,46,31,6.0,6.4,2.3,1,9,0,3.9,14.719999999999999,3,0.0,-54.0,0.6739130434782609
912032,Wendy Webb,1,3,0,7.6,2024-09-01,0,2,2,0,55,28.0,27.0,53.9,50,41,7.0,4.2,1.8,0,14,1,3.9,7.5600000000000005,7,66.66666666666666,0.0,0.82
700331,Cody Forbes,6,0,0,11.7,2024-05-31,4,2,7,0,53,51.0,2.0,85.5,41,1,37.0,6.4,1.1,0,14,0,2.8,7.040000000000001,6,25.0,-336.0,0.024390243902439025
562018,Samantha Landry,4,2,0,8.0,2024-12-29,2,0,0,0,27,6.0,21.0,81.9,35,22,23.0,8.2,3.6,2,23,1,1.0,29.52,3,0.0,0.0,0.6285714285714286
948044,Jeffery James,1,7,0,12.4,2024-11-03,1,0,7,0,74,57.0,17.0,50.6,37,33,35.0,8.7,3.0,1,14,0,3.4,26.099999999999998,9,0.0,-273.0,0.8918918918918919
48767,Curtis Garcia,4,1,0,15.0,2024-02-01,3,1,0,1,72,20.0,52.0,77.4,28,27,21.0,3.4,1.7,1,29,1,2.4,5.779999999999999,2,100.0,0.0,0.9642857142857143
407486,Tracy Rosales,5,6,0,4.4,2024-02-09,0,0,7,0,30,5.0,25.0,77.1,27,12,19.0,9.9,3.2,2,21,2,3.9,31.680000000000003,9,0.0,147.0,0.4444444444444444
271734,Rebecca Morrison,6,3,0,12.9,2024-10-10,4,0,0,1,96,30.0,66.0,69.9,26,15,6.0,6.8,2.7,2,27,1,2.2,18.36,4,0.0,0.0,0.5769230769230769
25048,Amy Esparza,1,4,0,13.3,2024-05-25,4,1,5,1,50,11.0,39.0,83.2,12,5,4.0,9.4,1.3,1,21,2,4.5,12.22,10,16.666666666666664,145.0,0.4166666666666667
